"August","06/08/2017","Sunday","663206809","0.36","1","Subscription"
"August","07/08/2017","Monday","553607476","0.55","1","Single & other"
"August","07/08/2017","Monday","524458195","2.7","1","On demand"
"August","07/08/2017","Monday","533546974","2.7","1","On demand"
"August","07/08/2017","Monday","603748586","2.7","1","On demand"
"August","07/08/2017","Monday","679736641","0.36","1","Subscription"
"August","07/08/2017","Monday","679736794","0.36","1","Subscription"
"August","07/08/2017","Monday","682749316","0.36","1","Subscription"
"August","07/08/2017","Monday","683229658","0.36","1","Subscription"
"August","07/08/2017","Monday","683705176","0.36","1","Subscription"
"August","07/08/2017","Monday","688510891","0.36","1","Subscription"
"August","07/08/2017","Monday","689832136","0.36","1","Subscription"
"August","07/08/2017","Monday","511329403","0.36","1","Subscription"
"August","07/08/2017","Monday","518999986","0.36","1","Subscription"
"August","07/08/2017","Monday","519000031","0.36","1","Subscription"
"August","07/08/2017","Monday","627262244","0.36","1","Subscription"
"August","07/08/2017","Monday","654517126","0.36","1","Subscription"
"August","07/08/2017","Monday","656996974","0.36","1","Subscription"
"August","07/08/2017","Monday","658007902","0.36","1","Subscription"
"August","07/08/2017","Monday","658008160","0.36","1","Subscription"
"August","07/08/2017","Monday","658009240","0.36","1","Subscription"
"August","07/08/2017","Monday","658009255","0.36","1","Subscription"
"August","07/08/2017","Monday","658010551","0.36","1","Subscription"
"August","07/08/2017","Monday","658870966","0.36","1","Subscription"
"August","07/08/2017","Monday","661835341","0.36","1","Subscription"
"August","07/08/2017","Monday","661836511","0.36","1","Subscription"
"August","07/08/2017","Monday","662050918","0.36","1","Subscription"
"August","07/08/2017","Monday","662052004","0.36","1","Subscription"
"August","07/08/2017","Monday","662500525","0.36","1","Subscription"
"August","07/08/2017","Monday","663185788","0.36","1","Subscription"
"August","07/08/2017","Monday","663206941","0.36","1","Subscription"
"August","07/08/2017","Monday","670105588","0.36","1","Subscription"
"August","07/08/2017","Monday","671460724","0.36","1","Subscription"
"August","07/08/2017","Monday","672322765","0.36","1","Subscription"
"August","07/08/2017","Monday","678366502","0.36","1","Subscription"
"August","07/08/2017","Monday","679736521","0.36","1","Subscription"
"August","07/08/2017","Monday","614611871","0.36","1","Subscription"
"August","07/08/2017","Monday","614612063","0.36","1","Subscription"
"August","07/08/2017","Monday","615415046","0.36","1","Subscription"
"August","07/08/2017","Monday","627262232","0.36","1","Subscription"
"August","07/08/2017","Monday","489115621","0.36","1","Subscription"
"August","07/08/2017","Monday","627714662","0.36","1","Subscription"
"August","07/08/2017","Monday","629158706","0.36","1","Subscription"
"August","07/08/2017","Monday","630297875","0.36","1","Subscription"
"August","07/08/2017","Monday","630741722","0.36","1","Subscription"
"August","07/08/2017","Monday","633849329","0.36","1","Subscription"
"August","07/08/2017","Monday","633849347","0.36","1","Subscription"
"August","07/08/2017","Monday","649492030","0.36","1","Subscription"
"August","07/08/2017","Monday","649517869","0.36","1","Subscription"
"August","07/08/2017","Monday","650622955","0.36","1","Subscription"
"August","07/08/2017","Monday","651322831","0.36","1","Subscription"
"August","07/08/2017","Monday","651322927","0.36","1","Subscription"
"August","07/08/2017","Monday","651960061","0.36","1","Subscription"
"August","07/08/2017","Monday","654157015","0.36","1","Subscription"
"August","07/08/2017","Monday","654157552","0.36","1","Subscription"
"August","07/08/2017","Monday","654516769","0.36","1","Subscription"
"August","07/08/2017","Monday","542901553","0.36","1","Subscription"
"August","07/08/2017","Monday","567487348","0.36","1","Subscription"
"August","07/08/2017","Monday","574490548","0.36","1","Subscription"
"August","07/08/2017","Monday","576564988","0.36","1","Subscription"
"August","07/08/2017","Monday","487784341","0.36","1","Subscription"
"August","07/08/2017","Monday","579189895","0.36","1","Subscription"
"August","07/08/2017","Monday","579190501","0.36","1","Subscription"
"August","07/08/2017","Monday","583521910","0.36","1","Subscription"
"August","07/08/2017","Monday","588790976","0.36","1","Subscription"
"August","07/08/2017","Monday","590436515","0.36","1","Subscription"
"August","07/08/2017","Monday","599543720","0.36","1","Subscription"
"August","07/08/2017","Monday","599652176","0.36","1","Subscription"
"August","07/08/2017","Monday","603097802","0.36","1","Subscription"
"August","07/08/2017","Monday","603097814","0.36","1","Subscription"
"August","07/08/2017","Monday","603749678","0.36","1","Subscription"
"August","07/08/2017","Monday","603749720","0.36","1","Subscription"
"August","07/08/2017","Monday","508655314","0.36","1","Subscription"
"August","07/08/2017","Monday","509926171","0.36","1","Subscription"
"August","07/08/2017","Monday","605371487","0.36","1","Subscription"
"August","07/08/2017","Monday","611168765","0.36","1","Subscription"
"August","07/08/2017","Monday","605371448","1.08","3","Subscription"
"August","07/08/2017","Monday","495922810","0.72","2","Subscription"
"August","07/08/2017","Monday","504521269","0.72","2","Subscription"
"August","07/08/2017","Monday","524458558","0.72","2","Subscription"
"August","07/08/2017","Monday","577950496","0.72","2","Subscription"
"August","07/08/2017","Monday","605371439","0.72","2","Subscription"
"August","07/08/2017","Monday","521108320","0.36","1","Subscription"
"August","07/08/2017","Monday","521108326","0.36","1","Subscription"
"August","07/08/2017","Monday","497764714","0.36","1","Subscription"
"August","07/08/2017","Monday","526216963","0.36","1","Subscription"
"August","07/08/2017","Monday","530259406","0.36","1","Subscription"
"August","07/08/2017","Monday","530957212","0.36","1","Subscription"
"August","07/08/2017","Monday","532396579","0.36","1","Subscription"
"August","07/08/2017","Monday","532396591","0.36","1","Subscription"
"August","07/08/2017","Monday","537831571","0.36","1","Subscription"
"August","07/08/2017","Monday","538990801","0.36","1","Subscription"
"August","07/08/2017","Monday","538992178","0.36","1","Subscription"
"August","07/08/2017","Monday","538992985","0.36","1","Subscription"
"August","07/08/2017","Monday","542901457","0.36","1","Subscription"
"August","07/08/2017","Monday","542901517","0.36","1","Subscription"
"August","08/08/2017","Tuesday","654094582","0.55","1","Single & other"
"August","08/08/2017","Tuesday","686672938","0.54","1","Single & other"
"August","08/08/2017","Tuesday","672322762","0.36","1","Subscription"
"August","08/08/2017","Tuesday","678369415","0.36","1","Subscription"
"August","08/08/2017","Tuesday","678671011","0.36","1","Subscription"
"August","08/08/2017","Tuesday","678901594","0.36","1","Subscription"
"August","08/08/2017","Tuesday","680119822","0.36","1","Subscription"
